card_id,girl_id,created_at
1906,37,2016-10-31 1:24:53
1907,37,2016-10-31 1:24:53
1908,37,2016-10-31 1:24:53
1909,122,2016-10-31 1:24:53
1910,122,2016-10-31 1:24:53
1911,122,2016-10-31 1:24:53
1912,74,2016-10-31 1:24:53
1913,74,2016-10-31 1:24:53
1914,74,2016-10-31 1:24:53
1915,57,2016-10-31 1:24:53
1916,57,2016-10-31 1:24:53
1917,57,2016-10-31 1:24:53
1918,45,2016-10-31 1:24:53
1919,45,2016-10-31 1:24:53
1920,45,2016-10-31 1:24:53
1921,109,2016-10-31 1:24:53
1922,109,2016-10-31 1:24:53
1923,109,2016-10-31 1:24:53
1924,23,2016-10-31 1:24:53
1925,23,2016-10-31 1:24:53
1926,23,2016-10-31 1:24:53
1927,72,2016-10-31 1:24:53
1928,72,2016-10-31 1:24:53
1929,72,2016-10-31 1:24:53
1930,76,2016-10-31 1:24:53
1931,76,2016-10-31 1:24:53
1932,76,2016-10-31 1:24:53
1933,59,2016-10-31 1:24:53
1934,59,2016-10-31 1:24:53
1935,59,2016-10-31 1:24:53
1936,101,2016-10-31 1:24:53
1937,101,2016-10-31 1:24:53
1938,101,2016-10-31 1:24:53
1939,99,2016-10-31 1:24:53
1940,99,2016-10-31 1:24:53
1941,99,2016-10-31 1:24:53
1942,42,2016-10-31 1:24:53
1943,42,2016-10-31 1:24:53
1944,42,2016-10-31 1:24:53
1945,21,2016-10-31 1:24:53
1946,21,2016-10-31 1:24:53
1947,21,2016-10-31 1:24:53
1948,112,2016-10-31 1:24:53
1949,112,2016-10-31 1:24:53
1950,112,2016-10-31 1:24:53
1951,104,2016-10-31 1:24:53
1952,104,2016-10-31 1:24:53
1953,104,2016-10-31 1:24:53
1954,60,2016-10-31 1:24:53
1955,60,2016-10-31 1:24:53
1956,60,2016-10-31 1:24:53
1957,42,2016-10-31 1:24:53
1958,42,2016-10-31 1:24:53
1959,42,2016-10-31 1:24:53
1960,98,2016-10-31 1:24:53
1961,98,2016-10-31 1:24:53
1962,98,2016-10-31 1:24:53
1963,20,2016-10-31 1:24:53
1964,20,2016-10-31 1:24:53
1965,20,2016-10-31 1:24:53
1966,72,2016-10-31 1:24:53
1967,72,2016-10-31 1:24:53
1968,72,2016-10-31 1:24:53
1969,63,2016-10-31 1:24:53
1970,63,2016-10-31 1:24:53
1971,63,2016-10-31 1:24:53
1972,97,2016-10-31 1:24:53
1973,97,2016-10-31 1:24:53
1974,97,2016-10-31 1:24:53
1975,21,2016-10-31 1:24:53
1976,21,2016-10-31 1:24:53
1977,21,2016-10-31 1:24:53
1978,117,2016-10-31 1:24:53
1979,117,2016-10-31 1:24:53
1980,117,2016-10-31 1:24:53
1981,47,2016-10-31 1:24:53
1982,47,2016-10-31 1:24:53
1983,47,2016-10-31 1:24:53
1984,50,2016-10-31 1:24:53
1985,50,2016-10-31 1:24:53
1986,50,2016-10-31 1:24:53
1987,41,2016-10-31 1:24:53
1988,41,2016-10-31 1:24:53
1989,41,2016-10-31 1:24:53
1990,53,2016-10-31 1:24:53
1991,53,2016-10-31 1:24:53
1992,53,2016-10-31 1:24:53
1993,58,2016-10-31 1:24:53
1993,115,2016-10-31 1:24:53
1994,58,2016-10-31 1:24:53
1994,115,2016-10-31 1:24:53
1995,58,2016-10-31 1:24:53
1995,115,2016-10-31 1:24:53
1996,58,2016-10-31 1:24:53
1996,115,2016-10-31 1:24:53
1997,62,2016-10-31 1:24:53
1998,67,2016-10-31 1:24:53
1999,67,2016-10-31 1:24:53
2000,67,2016-10-31 1:24:53
2001,98,2016-10-31 1:24:53
2002,98,2016-10-31 1:24:53
2003,98,2016-10-31 1:24:53
2004,121,2016-10-31 1:24:53
2005,121,2016-10-31 1:24:53
2006,121,2016-10-31 1:24:53
2007,63,2016-10-31 1:24:53
2008,63,2016-10-31 1:24:53
2009,63,2016-10-31 1:24:53
2010,71,2016-10-31 1:24:53
2011,71,2016-10-31 1:24:53
2012,71,2016-10-31 1:24:53
2013,66,2016-10-31 1:24:53
2014,66,2016-10-31 1:24:53
2015,66,2016-10-31 1:24:53
2016,92,2016-10-31 1:24:53
2017,92,2016-10-31 1:24:53
2018,92,2016-10-31 1:24:53
2019,103,2016-10-31 1:24:53
2020,103,2016-10-31 1:24:53
2021,103,2016-10-31 1:24:53
2022,97,2016-10-31 1:24:53
2023,97,2016-10-31 1:24:53
2024,97,2016-10-31 1:24:53
2025,79,2016-10-31 1:24:53
2026,79,2016-10-31 1:24:53
2027,79,2016-10-31 1:24:53
2028,20,2016-10-31 1:24:53
2029,20,2016-10-31 1:24:53
2030,20,2016-10-31 1:24:53
2031,65,2016-10-31 1:24:53
2032,65,2016-10-31 1:24:53
2033,65,2016-10-31 1:24:53
2034,81,2016-10-31 1:24:53
2035,81,2016-10-31 1:24:53
2036,81,2016-10-31 1:24:53
2037,64,2016-10-31 1:24:53
2038,64,2016-10-31 1:24:53
2039,64,2016-10-31 1:24:53
2040,99,2016-10-31 1:24:53
2041,99,2016-10-31 1:24:53
2042,99,2016-10-31 1:24:53
2043,85,2016-10-31 1:24:53
2044,85,2016-10-31 1:24:53
2045,85,2016-10-31 1:24:53
2046,113,2016-10-31 1:24:53
2047,113,2016-10-31 1:24:53
2048,113,2016-10-31 1:24:53
2049,24,2016-10-31 1:24:53
2050,24,2016-10-31 1:24:53
2051,24,2016-10-31 1:24:53
2052,104,2016-10-31 1:24:53
2053,104,2016-10-31 1:24:53
2054,104,2016-10-31 1:24:53
2055,85,2016-10-31 1:24:53
2056,85,2016-10-31 1:24:53
2057,85,2016-10-31 1:24:53
2058,43,2016-10-31 1:24:53
2059,43,2016-10-31 1:24:53
2060,43,2016-10-31 1:24:53
2061,50,2016-10-31 1:24:53
2062,50,2016-10-31 1:24:53
2063,50,2016-10-31 1:24:53
2064,75,2016-10-31 1:24:53
2065,75,2016-10-31 1:24:53
2066,75,2016-10-31 1:24:53
2067,20,2016-10-31 1:24:53
2068,20,2016-10-31 1:24:53
2069,20,2016-10-31 1:24:53
2070,7,2016-10-31 1:24:53
2071,7,2016-10-31 1:24:53
2072,7,2016-10-31 1:24:53
2073,81,2016-10-31 1:24:53
2074,81,2016-10-31 1:24:53
2075,81,2016-10-31 1:24:53
2076,67,2016-10-31 1:24:53
2077,70,2016-10-31 1:24:53
2078,70,2016-10-31 1:24:53
2079,70,2016-10-31 1:24:53
2080,72,2016-10-31 1:24:53
2081,72,2016-10-31 1:24:53
2082,72,2016-10-31 1:24:53
2083,52,2016-10-31 1:24:53
2084,52,2016-10-31 1:24:53
2085,52,2016-10-31 1:24:53
2086,77,2016-10-31 1:24:53
2087,77,2016-10-31 1:24:53
2088,77,2016-10-31 1:24:53
2089,117,2016-10-31 1:24:53
2090,117,2016-10-31 1:24:53
2091,117,2016-10-31 1:24:53
2092,78,2016-10-31 1:24:53
2093,78,2016-10-31 1:24:53
2094,78,2016-10-31 1:24:53
2095,111,2016-10-31 1:24:53
2096,111,2016-10-31 1:24:53
2097,111,2016-10-31 1:24:53
2098,60,2016-10-31 1:24:53
2099,60,2016-10-31 1:24:53
2100,60,2016-10-31 1:24:53
2101,116,2016-10-31 1:24:53
2102,116,2016-10-31 1:24:53
2103,116,2016-10-31 1:24:53
2104,110,2016-10-31 1:24:53
2105,110,2016-10-31 1:24:53
2106,110,2016-10-31 1:24:53
2107,79,2016-10-31 1:24:53
2108,79,2016-10-31 1:24:53
2109,79,2016-10-31 1:24:53
2110,61,2016-10-31 1:24:53
2111,61,2016-10-31 1:24:53
2112,61,2016-10-31 1:24:53
2113,97,2016-10-31 1:24:53
2114,97,2016-10-31 1:24:53
2115,97,2016-10-31 1:24:53
2116,51,2016-10-31 1:24:53
2117,51,2016-10-31 1:24:53
2118,51,2016-10-31 1:24:53
2119,100,2016-10-31 1:24:53
2120,100,2016-10-31 1:24:53
2121,100,2016-10-31 1:24:53
2122,58,2016-10-31 1:24:53
2123,58,2016-10-31 1:24:53
2124,58,2016-10-31 1:24:53
2125,19,2016-10-31 1:24:53
2126,19,2016-10-31 1:24:53
2127,19,2016-10-31 1:24:53
2128,74,2016-10-31 1:24:53
2129,74,2016-10-31 1:24:53
2130,74,2016-10-31 1:24:53
2131,72,2016-10-31 1:24:53
2132,72,2016-10-31 1:24:53
2133,72,2016-10-31 1:24:53
2134,47,2016-10-31 1:24:53
2135,47,2016-10-31 1:24:53
2136,47,2016-10-31 1:24:53
2137,81,2016-10-31 1:24:53
2138,81,2016-10-31 1:24:53
2139,81,2016-10-31 1:24:53
2140,78,2016-10-31 1:24:53
2141,78,2016-10-31 1:24:53
2142,78,2016-10-31 1:24:53
2143,60,2016-10-31 1:24:53
2144,60,2016-10-31 1:24:53
2145,60,2016-10-31 1:24:53
2146,67,2016-10-31 1:24:53
2147,67,2016-10-31 1:24:53
2148,67,2016-10-31 1:24:53
2149,74,2016-10-31 1:24:53
2149,72,2016-10-31 1:24:53
2150,74,2016-10-31 1:24:53
2150,72,2016-10-31 1:24:53
2151,74,2016-10-31 1:24:53
2151,72,2016-10-31 1:24:53
2152,74,2016-10-31 1:24:53
2152,72,2016-10-31 1:24:53
2153,41,2016-10-31 1:24:53
2154,41,2016-10-31 1:24:53
2155,41,2016-10-31 1:24:53
2156,77,2016-10-31 1:24:53
2157,77,2016-10-31 1:24:53
2158,77,2016-10-31 1:24:53
2159,43,2016-10-31 1:24:53
2160,43,2016-10-31 1:24:53
2161,43,2016-10-31 1:24:53
2162,103,2016-10-31 1:24:53
2163,103,2016-10-31 1:24:53
2164,103,2016-10-31 1:24:53
2165,49,2016-10-31 1:24:53
2166,49,2016-10-31 1:24:53
2167,49,2016-10-31 1:24:53
2168,115,2016-10-31 1:24:53
2169,115,2016-10-31 1:24:53
2170,115,2016-10-31 1:24:53
2171,63,2016-10-31 1:24:53
2172,63,2016-10-31 1:24:53
2173,63,2016-10-31 1:24:53
2174,30,2016-10-31 1:24:53
2175,30,2016-10-31 1:24:53
2176,30,2016-10-31 1:24:53
2177,67,2016-10-31 1:24:53
2178,67,2016-10-31 1:24:53
2179,67,2016-10-31 1:24:53
2180,57,2016-10-31 1:24:53
2181,57,2016-10-31 1:24:53
2182,57,2016-10-31 1:24:53
2183,65,2016-10-31 1:24:53
2184,65,2016-10-31 1:24:53
2185,65,2016-10-31 1:24:53
2186,58,2016-10-31 1:24:53
2187,58,2016-10-31 1:24:53
2188,58,2016-10-31 1:24:53
2189,98,2016-10-31 1:24:53
2190,98,2016-10-31 1:24:53
2191,98,2016-10-31 1:24:53
2192,75,2016-10-31 1:24:53
2193,75,2016-10-31 1:24:53
2194,75,2016-10-31 1:24:53
2195,78,2016-10-31 1:24:53
2196,78,2016-10-31 1:24:53
2197,78,2016-10-31 1:24:53
2198,76,2016-10-31 1:24:53
2199,76,2016-10-31 1:24:53
2200,76,2016-10-31 1:24:53
2201,80,2016-10-31 1:24:53
2202,80,2016-10-31 1:24:53
2203,80,2016-10-31 1:24:53
2204,116,2016-10-31 1:24:53
2205,116,2016-10-31 1:24:53
2206,116,2016-10-31 1:24:53
2207,74,2016-10-31 1:24:53
2208,74,2016-10-31 1:24:53
2209,74,2016-10-31 1:24:53
2210,121,2016-10-31 1:24:53
2211,121,2016-10-31 1:24:53
2212,121,2016-10-31 1:24:53
2213,20,2016-10-31 1:24:53
2214,20,2016-10-31 1:24:53
2215,20,2016-10-31 1:24:53
2216,78,2016-10-31 1:24:53
2217,78,2016-10-31 1:24:53
2218,78,2016-10-31 1:24:53
2219,64,2016-10-31 1:24:53
2220,64,2016-10-31 1:24:53
2221,64,2016-10-31 1:24:53
2222,63,2016-10-31 1:24:53
2223,63,2016-10-31 1:24:53
2224,63,2016-10-31 1:24:53
2225,77,2016-10-31 1:24:53
2226,77,2016-10-31 1:24:53
2227,77,2016-10-31 1:24:53
2228,59,2016-10-31 1:24:53
2229,59,2016-10-31 1:24:53
2230,59,2016-10-31 1:24:53
2231,117,2016-10-31 1:24:53
2232,117,2016-10-31 1:24:53
2233,117,2016-10-31 1:24:53
2234,67,2016-10-31 1:24:53
2235,66,2016-10-31 1:24:53
2236,66,2016-10-31 1:24:53
2237,66,2016-10-31 1:24:53
2238,20,2016-10-31 1:24:53
2239,20,2016-10-31 1:24:53
2240,20,2016-10-31 1:24:53
2241,57,2016-10-31 1:24:53
2242,57,2016-10-31 1:24:53
2243,57,2016-10-31 1:24:53
2244,47,2016-10-31 1:24:53
2245,47,2016-10-31 1:24:53
2246,47,2016-10-31 1:24:53
2247,51,2016-10-31 1:24:53
2248,51,2016-10-31 1:24:53
2249,51,2016-10-31 1:24:53
2250,42,2016-10-31 1:24:53
2251,42,2016-10-31 1:24:53
2252,42,2016-10-31 1:24:53
2253,100,2016-10-31 1:24:53
2254,100,2016-10-31 1:24:53
2255,100,2016-10-31 1:24:53
2256,120,2016-10-31 1:24:53
2257,120,2016-10-31 1:24:53
2258,120,2016-10-31 1:24:53
2259,112,2016-10-31 1:24:53
2260,112,2016-10-31 1:24:53
2261,112,2016-10-31 1:24:53
2262,67,2016-10-31 1:24:53
2263,67,2016-10-31 1:24:53
2264,67,2016-10-31 1:24:53
2265,121,2016-10-31 1:24:53
2266,121,2016-10-31 1:24:53
2267,121,2016-10-31 1:24:53
2268,34,2016-10-31 1:24:53
2269,34,2016-10-31 1:24:53
2270,34,2016-10-31 1:24:53
2274,24,2016-10-31 1:24:53
2275,24,2016-10-31 1:24:53
2276,24,2016-10-31 1:24:53
2277,103,2016-10-31 1:24:53
2278,103,2016-10-31 1:24:53
2279,103,2016-10-31 1:24:53
2280,79,2016-10-31 1:24:53
2281,79,2016-10-31 1:24:53
2282,79,2016-10-31 1:24:53
2283,76,2016-10-31 1:24:53
2284,76,2016-10-31 1:24:53
2285,76,2016-10-31 1:24:53
2286,113,2016-10-31 1:24:53
2287,113,2016-10-31 1:24:53
2288,113,2016-10-31 1:24:53
2289,65,2016-10-31 1:24:53
2290,65,2016-10-31 1:24:53
2291,65,2016-10-31 1:24:53
2292,78,2016-10-31 1:24:53
2293,78,2016-10-31 1:24:53
2294,78,2016-10-31 1:24:53
2295,43,2016-10-31 1:24:53
2296,43,2016-10-31 1:24:53
2297,43,2016-10-31 1:24:53
2298,85,2016-10-31 1:24:53
2299,85,2016-10-31 1:24:53
2300,85,2016-10-31 1:24:53
2301,81,2016-10-31 1:24:53
2302,81,2016-10-31 1:24:53
2303,81,2016-10-31 1:24:53
2304,6,2016-10-31 1:24:53
2305,6,2016-10-31 1:24:53
2306,6,2016-10-31 1:24:53
2307,61,2016-10-31 1:24:53
2307,44,2016-10-31 1:24:53
2308,61,2016-10-31 1:24:53
2308,44,2016-10-31 1:24:53
2309,61,2016-10-31 1:24:53
2309,44,2016-10-31 1:24:53
2310,115,2016-10-31 1:24:53
2311,115,2016-10-31 1:24:53
2312,115,2016-10-31 1:24:53
2313,120,2016-10-31 1:24:53
2314,120,2016-10-31 1:24:53
2315,120,2016-10-31 1:24:53
2316,123,2016-10-31 1:24:53
2317,123,2016-10-31 1:24:53
2318,123,2016-10-31 1:24:53
2319,70,2016-10-31 1:24:53
2320,70,2016-10-31 1:24:53
2321,70,2016-10-31 1:24:53
2322,51,2016-10-31 1:24:53
2323,51,2016-10-31 1:24:53
2324,51,2016-10-31 1:24:53
2325,46,2016-10-31 1:24:53
2326,46,2016-10-31 1:24:53
2327,46,2016-10-31 1:24:53
2328,99,2016-10-31 1:24:53
2329,99,2016-10-31 1:24:53
2330,99,2016-10-31 1:24:53
2331,76,2016-10-31 1:24:53
2332,76,2016-10-31 1:24:53
2333,76,2016-10-31 1:24:53
2334,120,2016-10-31 1:24:53
2335,120,2016-10-31 1:24:53
2336,120,2016-10-31 1:24:53
2337,62,2016-10-31 1:24:53
2338,62,2016-10-31 1:24:53
2339,62,2016-10-31 1:24:53
2340,30,2016-10-31 1:24:53
2341,30,2016-10-31 1:24:53
2342,30,2016-10-31 1:24:53
2343,72,2016-10-31 1:24:53
2344,72,2016-10-31 1:24:53
2345,72,2016-10-31 1:24:53
2346,123,2016-10-31 1:24:53
2347,123,2016-10-31 1:24:53
2348,123,2016-10-31 1:24:53
2349,44,2016-10-31 1:24:53
2350,44,2016-10-31 1:24:53
2351,44,2016-10-31 1:24:53
2352,75,2016-10-31 1:24:53
2353,75,2016-10-31 1:24:53
2354,75,2016-10-31 1:24:53
2355,74,2016-10-31 1:24:53
2356,74,2016-10-31 1:24:53
2357,74,2016-10-31 1:24:53
2358,121,2016-10-31 1:24:53
2359,121,2016-10-31 1:24:53
2360,121,2016-10-31 1:24:53
2361,112,2016-10-31 1:24:53
2362,112,2016-10-31 1:24:53
2363,112,2016-10-31 1:24:53
2364,36,2016-10-31 1:24:53
2365,36,2016-10-31 1:24:53
2366,36,2016-10-31 1:24:53
2367,24,2016-10-31 1:24:53
2368,24,2016-10-31 1:24:53
2369,24,2016-10-31 1:24:53
2370,52,2016-10-31 1:24:53
2371,52,2016-10-31 1:24:53
2372,52,2016-10-31 1:24:53
2373,42,2016-10-31 1:24:53
2374,42,2016-10-31 1:24:53
2375,42,2016-10-31 1:24:53
2376,19,2016-10-31 1:24:53
2377,19,2016-10-31 1:24:53
2378,19,2016-10-31 1:24:53
2379,103,2016-10-31 1:24:53
2380,103,2016-10-31 1:24:53
2381,103,2016-10-31 1:24:53
2382,66,2016-10-31 1:24:53
2383,66,2016-10-31 1:24:53
2384,66,2016-10-31 1:24:53
2385,55,2016-10-31 1:24:53
2386,55,2016-10-31 1:24:53
2387,55,2016-10-31 1:24:53
2388,47,2016-10-31 1:24:53
2389,47,2016-10-31 1:24:53
2390,47,2016-10-31 1:24:53
2391,57,2016-10-31 1:24:53
2392,57,2016-10-31 1:24:53
2393,57,2016-10-31 1:24:53
2394,21,2016-10-31 1:24:53
2395,21,2016-10-31 1:24:53
2396,21,2016-10-31 1:24:53
2397,58,2016-10-31 1:24:53
2398,58,2016-10-31 1:24:53
2399,58,2016-10-31 1:24:53
2400,98,2016-10-31 1:24:53
2401,98,2016-10-31 1:24:53
2402,98,2016-10-31 1:24:53
2403,60,2016-10-31 1:24:53
2404,60,2016-10-31 1:24:53
2405,60,2016-10-31 1:24:53
2406,9,2016-10-31 1:24:53
2407,9,2016-10-31 1:24:53
2408,9,2016-10-31 1:24:53
2413,104,2016-10-31 1:24:53
2414,104,2016-10-31 1:24:53
2415,104,2016-10-31 1:24:53
2416,68,2016-10-31 1:24:53
2417,68,2016-10-31 1:24:53
2418,68,2016-10-31 1:24:53
2419,61,2016-10-31 1:24:53
2420,61,2016-10-31 1:24:53
2421,61,2016-10-31 1:24:53
2422,56,2016-10-31 1:24:53
2423,56,2016-10-31 1:24:53
2424,56,2016-10-31 1:24:53
2425,71,2016-10-31 1:24:53
2426,71,2016-10-31 1:24:53
2427,71,2016-10-31 1:24:53
2428,53,2016-10-31 1:24:53
2429,53,2016-10-31 1:24:53
2430,53,2016-10-31 1:24:53
2431,99,2016-10-31 1:24:53
2432,99,2016-10-31 1:24:53
2433,99,2016-10-31 1:24:53
2434,68,2016-10-31 1:24:53
2435,68,2016-10-31 1:24:53
2436,68,2016-10-31 1:24:53
2437,77,2016-10-31 1:24:53
2438,77,2016-10-31 1:24:53
2439,77,2016-10-31 1:24:53
2440,76,2016-10-31 1:24:53
2441,76,2016-10-31 1:24:53
2442,76,2016-10-31 1:24:53
2443,122,2016-10-31 1:24:53
2444,122,2016-10-31 1:24:53
2445,122,2016-10-31 1:24:53
2446,92,2016-10-31 1:24:53
2447,92,2016-10-31 1:24:53
2448,92,2016-10-31 1:24:53
2449,97,2016-10-31 1:24:53
2450,97,2016-10-31 1:24:53
2451,97,2016-10-31 1:24:53
2452,63,2016-10-31 1:24:53
2453,63,2016-10-31 1:24:53
2454,63,2016-10-31 1:24:53
2455,33,2016-10-31 1:24:53
2456,33,2016-10-31 1:24:53
2457,33,2016-10-31 1:24:53
2458,48,2016-10-31 1:24:53
2459,48,2016-10-31 1:24:53
2460,48,2016-10-31 1:24:53
2461,52,2016-10-31 1:24:53
2462,52,2016-10-31 1:24:53
2463,52,2016-10-31 1:24:53
2464,80,2016-10-31 1:24:53
2465,80,2016-10-31 1:24:53
2466,80,2016-10-31 1:24:53
2467,100,2016-10-31 1:24:53
2468,100,2016-10-31 1:24:53
2469,100,2016-10-31 1:24:53
2470,111,2016-10-31 1:24:53
2471,111,2016-10-31 1:24:53
2472,111,2016-10-31 1:24:53
2473,35,2016-10-31 1:24:53
2474,35,2016-10-31 1:24:53
2475,35,2016-10-31 1:24:53
2476,21,2016-10-31 1:24:53
2477,21,2016-10-31 1:24:53
2478,21,2016-10-31 1:24:53
2479,64,2016-10-31 1:24:53
2480,64,2016-10-31 1:24:53
2481,64,2016-10-31 1:24:53
2482,54,2016-10-31 1:24:53
2483,54,2016-10-31 1:24:53
2484,54,2016-10-31 1:24:53
2485,44,2016-10-31 1:24:53
2486,44,2016-10-31 1:24:53
2487,44,2016-10-31 1:24:53
2488,67,2016-10-31 1:24:53
2489,67,2016-10-31 1:24:53
2490,67,2016-10-31 1:24:53
2491,79,2016-10-31 1:24:53
2492,79,2016-10-31 1:24:53
2493,79,2016-10-31 1:24:53
2494,64,2016-10-31 1:24:53
2495,92,2016-10-31 1:24:53
2495,30,2016-10-31 1:24:53
2496,92,2016-10-31 1:24:53
2496,30,2016-10-31 1:24:53
2497,92,2016-10-31 1:24:53
2497,30,2016-10-31 1:24:53
2498,92,2016-10-31 1:24:53
2498,30,2016-10-31 1:24:53
2499,74,2016-10-31 1:24:53
2500,74,2016-10-31 1:24:53
2501,74,2016-10-31 1:24:53
2502,77,2016-10-31 1:24:53
2503,77,2016-10-31 1:24:53
2504,77,2016-10-31 1:24:53
2505,70,2016-10-31 1:24:53
2506,70,2016-10-31 1:24:53
2507,70,2016-10-31 1:24:53
2508,110,2016-10-31 1:24:53
2509,110,2016-10-31 1:24:53
2510,110,2016-10-31 1:24:53
2511,112,2016-10-31 1:24:53
2512,112,2016-10-31 1:24:53
2513,112,2016-10-31 1:24:53
2514,119,2016-10-31 1:24:53
2515,119,2016-10-31 1:24:53
2516,119,2016-10-31 1:24:53
2517,37,2016-10-31 1:24:53
2518,37,2016-10-31 1:24:53
2519,37,2016-10-31 1:24:53
2520,43,2016-10-31 1:24:53
2521,43,2016-10-31 1:24:53
2522,43,2016-10-31 1:24:53
2523,85,2016-10-31 1:24:53
2524,85,2016-10-31 1:24:53
2525,85,2016-10-31 1:24:53
2526,65,2016-10-31 1:24:53
2527,65,2016-10-31 1:24:53
2528,65,2016-10-31 1:24:53
2529,99,2016-10-31 1:24:53
2530,99,2016-10-31 1:24:53
2531,99,2016-10-31 1:24:53
2532,51,2016-10-31 1:24:53
2533,51,2016-10-31 1:24:53
2534,51,2016-10-31 1:24:53
2535,53,2016-10-31 1:24:53
2536,53,2016-10-31 1:24:53
2537,53,2016-10-31 1:24:53
2538,47,2016-10-31 1:24:53
2539,47,2016-10-31 1:24:53
2540,47,2016-10-31 1:24:53
2541,32,2016-10-31 1:24:53
2542,32,2016-10-31 1:24:53
2543,32,2016-10-31 1:24:53
2544,49,2016-10-31 1:24:53
2545,49,2016-10-31 1:24:53
2546,49,2016-10-31 1:24:53
2547,45,2016-10-31 1:24:53
2548,45,2016-10-31 1:24:53
2549,45,2016-10-31 1:24:53
2550,104,2016-10-31 1:24:53
2551,104,2016-10-31 1:24:53
2552,104,2016-10-31 1:24:53
2553,22,2016-10-31 1:24:53
2554,22,2016-10-31 1:24:53
2555,22,2016-10-31 1:24:53
2556,21,2016-10-31 1:24:53
2557,21,2016-10-31 1:24:53
2558,21,2016-10-31 1:24:53
2559,100,2016-10-31 1:24:53
2560,100,2016-10-31 1:24:53
2561,100,2016-10-31 1:24:53
2562,116,2016-10-31 1:24:53
2563,116,2016-10-31 1:24:53
2564,116,2016-10-31 1:24:53
2565,66,2016-10-31 1:24:53
2566,66,2016-10-31 1:24:53
2567,66,2016-10-31 1:24:53
2568,68,2016-10-31 1:24:53
2569,68,2016-10-31 1:24:53
2570,68,2016-10-31 1:24:53
2571,121,2016-10-31 1:24:53
2572,121,2016-10-31 1:24:53
2573,121,2016-10-31 1:24:53
2574,103,2016-10-31 1:24:53
2575,103,2016-10-31 1:24:53
2576,103,2016-10-31 1:24:53
2577,137,2016-10-31 1:24:53
2578,137,2016-10-31 1:24:53
2579,137,2016-10-31 1:24:53
2580,122,2016-10-31 1:24:53
2581,122,2016-10-31 1:24:53
2582,122,2016-10-31 1:24:53
2583,20,2016-10-31 1:24:53
2584,20,2016-10-31 1:24:53
2585,20,2016-10-31 1:24:53
2586,53,2016-10-31 1:24:53
2587,53,2016-10-31 1:24:53
2588,53,2016-10-31 1:24:53
2589,57,2016-10-31 1:24:53
2590,57,2016-10-31 1:24:53
2591,57,2016-10-31 1:24:53
2592,61,2016-10-31 1:24:53
2593,61,2016-10-31 1:24:53
2594,61,2016-10-31 1:24:53
2595,73,2016-10-31 1:24:53
2596,73,2016-10-31 1:24:53
2597,73,2016-10-31 1:24:53
2598,88,2016-10-31 1:24:53
2599,88,2016-10-31 1:24:53
2600,88,2016-10-31 1:24:53
2601,115,2016-10-31 1:24:53
2602,115,2016-10-31 1:24:53
2603,115,2016-10-31 1:24:53
2604,75,2016-10-31 1:24:53
2605,75,2016-10-31 1:24:53
2606,75,2016-10-31 1:24:53
2607,103,2016-10-31 1:24:53
2608,103,2016-10-31 1:24:53
2609,103,2016-10-31 1:24:53
2610,117,2016-10-31 1:24:53
2611,117,2016-10-31 1:24:53
2612,117,2016-10-31 1:24:53
2613,42,2016-10-31 1:24:53
2614,42,2016-10-31 1:24:53
2615,42,2016-10-31 1:24:53
2616,30,2016-10-31 1:24:53
2617,30,2016-10-31 1:24:53
2618,30,2016-10-31 1:24:53
2619,63,2016-10-31 1:24:53
2620,63,2016-10-31 1:24:53
2621,63,2016-10-31 1:24:53
2622,27,2016-10-31 1:24:53
2623,27,2016-10-31 1:24:53
2624,27,2016-10-31 1:24:53
2625,62,2016-10-31 1:24:53
2626,62,2016-10-31 1:24:53
2627,62,2016-10-31 1:24:53
2628,72,2016-10-31 1:24:53
2629,72,2016-10-31 1:24:53
2630,72,2016-10-31 1:24:53
2631,64,2016-10-31 1:24:53
2632,64,2016-10-31 1:24:53
2633,64,2016-10-31 1:24:53
2634,69,2016-10-31 1:24:53
2635,69,2016-10-31 1:24:53
2636,69,2016-10-31 1:24:53
2637,19,2016-10-31 1:24:53
2638,19,2016-10-31 1:24:53
2639,19,2016-10-31 1:24:53
2640,40,2016-10-31 1:24:53
2641,40,2016-10-31 1:24:53
2642,40,2016-10-31 1:24:53
2643,46,2016-10-31 1:24:53
2644,46,2016-10-31 1:24:53
2645,46,2016-10-31 1:24:53
2646,138,2016-10-31 1:24:53
2647,138,2016-10-31 1:24:53
2648,138,2016-10-31 1:24:53
2649,99,2016-10-31 1:24:53
2650,99,2016-10-31 1:24:53
2651,99,2016-10-31 1:24:53
2652,9,2016-10-31 1:24:53
2653,9,2016-10-31 1:24:53
2654,9,2016-10-31 1:24:53
2655,16,2016-10-31 1:24:53
2656,16,2016-10-31 1:24:53
2657,16,2016-10-31 1:24:53
2658,71,2016-10-31 1:24:53
2659,71,2016-10-31 1:24:53
2660,71,2016-10-31 1:24:53
2661,36,2016-10-31 1:24:53
2662,36,2016-10-31 1:24:53
2663,36,2016-10-31 1:24:53
2664,79,2016-10-31 1:24:53
2665,79,2016-10-31 1:24:53
2666,79,2016-10-31 1:24:53
2667,65,2016-10-31 1:24:53
2668,65,2016-10-31 1:24:53
2669,65,2016-10-31 1:24:53
2670,75,2016-10-31 1:24:53
2671,75,2016-10-31 1:24:53
2672,75,2016-10-31 1:24:53
2673,110,2016-10-31 1:24:53
2674,110,2016-10-31 1:24:53
